RBC,HCT,HGB,WBC,MCH,MCHC,MCV,RDW-SD,PLT,NEUT,LYMPH,MONO,EOS,BASO,count,percent,percent_cumulative
0,2,2,1,4,2,3,4,2,1,2,2,2,2,5,0.000687,92.873313
2,2,2,3,4,2,2,2,2,2,4,2,2,2,5,0.000687,92.874000
0,1,2,3,3,4,2,2,2,3,2,2,2,2,5,0.000687,92.874686
1,2,2,2,3,2,2,2,2,1,2,2,2,1,5,0.000687,92.875373
0,1,2,2,3,2,2,2,2,2,0,2,2,2,5,0.000687,92.876060
0,0,2,1,2,2,2,2,2,2,1,2,2,2,5,0.000687,92.876747
2,4,2,2,2,0,3,4,2,2,2,2,2,2,5,0.000687,92.877434
2,2,2,2,2,2,2,4,2,2,2,4,1,2,5,0.000687,92.878121
2,2,2,4,0,2,2,2,2,4,2,2,2,2,5,0.000687,92.878807
1,0,0,3,2,2,2,2,2,4,2,2,2,2,5,0.000687,92.879494
0,0,0,1,2,0,2,4,2,1,2,2,2,2,5,0.000687,92.880181
2,2,2,2,0,2,0,2,2,2,4,2,2,2,5,0.000687,92.880868
2,3,2,4,2,2,2,2,2,3,2,2,2,2,5,0.000687,92.881555
1,0,2,2,2,2,2,2,2,2,3,2,2,2,5,0.000687,92.882242
1,2,2,4,2,2,2,4,2,4,4,4,2,2,5,0.000687,92.882928
2,2,2,2,3,4,2,2,2,1,2,2,2,1,5,0.000687,92.883615
0,1,2,4,2,2,2,2,2,4,1,2,2,2,5,0.000687,92.884302
2,2,2,2,2,2,2,4,2,3,1,2,1,2,5,0.000687,92.884989
2,2,2,2,3,3,2,2,4,2,2,2,2,2,5,0.000687,92.885676
2,2,2,2,4,4,2,2,2,2,2,2,1,2,5,0.000687,92.886363
0,0,0,0,4,2,4,4,0,0,2,2,2,2,5,0.000687,92.887049
0,0,2,2,3,4,2,2,1,2,2,2,2,2,5,0.000687,92.887736
0,0,0,4,2,2,2,4,3,4,2,4,2,2,5,0.000687,92.888423
0,0,2,3,2,4,2,2,2,3,2,2,2,2,5,0.000687,92.889110
2,2,2,4,3,2,2,2,2,2,4,3,2,2,5,0.000687,92.889797
2,1,2,4,2,4,2,2,2,4,2,2,2,2,5,0.000687,92.890484
0,0,0,2,0,0,2,2,2,2,2,2,2,2,5,0.000687,92.891170
2,2,2,4,2,2,2,3,2,2,4,4,2,4,5,0.000687,92.891857
0,1,2,2,3,3,2,2,2,1,2,2,2,2,5,0.000687,92.892544
2,2,2,4,2,2,2,2,4,4,4,3,2,2,5,0.000687,92.893231
2,0,0,2,0,0,0,2,4,1,2,2,2,2,5,0.000687,92.893918
2,2,2,3,2,2,2,4,2,2,3,4,2,2,5,0.000687,92.894605
2,2,2,4,2,2,2,2,2,2,3,3,4,2,5,0.000687,92.895291
0,1,1,4,2,2,2,4,2,3,2,2,2,2,5,0.000687,92.895978
0,1,1,4,2,2,2,2,2,2,4,2,2,2,5,0.000687,92.896665
0,0,1,0,2,2,2,2,2,1,2,2,2,2,5,0.000687,92.897352
2,2,2,2,3,2,4,2,0,2,2,2,2,2,5,0.000687,92.898039
2,2,2,2,4,2,4,4,0,2,1,2,2,2,5,0.000687,92.898726
1,1,1,2,2,2,2,4,2,1,2,2,2,2,5,0.000687,92.899412
2,1,0,1,0,0,1,2,2,1,2,2,2,2,5,0.000687,92.900099
2,2,2,2,1,1,1,4,3,2,2,2,2,2,5,0.000687,92.900786
0,0,1,2,2,2,2,3,2,2,3,2,2,2,5,0.000687,92.901473
2,2,2,4,2,2,2,4,2,2,2,2,3,2,5,0.000687,92.902160
2,2,2,1,4,2,3,2,2,0,2,2,2,2,5,0.000687,92.902846
1,2,2,2,4,2,2,2,2,2,2,2,2,1,5,0.000687,92.903533
0,0,0,2,2,2,2,4,2,2,1,2,3,2,5,0.000687,92.904220
0,2,1,2,2,1,4,4,1,2,2,2,2,2,5,0.000687,92.904907
0,2,2,4,3,2,4,4,2,2,4,3,2,2,5,0.000687,92.905594
1,1,0,2,2,2,2,2,4,2,2,2,2,2,5,0.000687,92.906281
2,2,2,2,2,4,2,2,2,2,2,2,1,0,5,0.000687,92.906967
0,0,0,1,2,1,2,4,2,2,2,2,2,2,5,0.000687,92.907654
2,2,2,2,2,2,3,3,2,2,2,4,2,2,5,0.000687,92.908341
2,2,2,2,4,2,4,2,2,3,2,2,2,2,5,0.000687,92.909028
2,2,3,4,2,2,2,2,2,2,2,2,2,2,5,0.000687,92.909715
2,2,2,2,4,2,2,4,2,2,2,2,1,2,5,0.000687,92.910402
2,2,2,4,2,2,2,2,2,2,2,3,4,4,5,0.000687,92.911088
2,2,2,4,4,2,3,2,2,2,4,2,2,2,5,0.000687,92.911775
0,0,2,2,3,2,2,2,2,2,0,2,2,2,5,0.000687,92.912462
0,1,2,3,3,2,2,2,2,2,4,2,2,2,5,0.000687,92.913149
0,2,2,2,3,2,4,3,2,2,3,2,2,2,5,0.000687,92.913836
2,2,2,4,0,2,0,2,2,4,4,2,2,2,5,0.000687,92.914523
0,2,2,2,3,2,4,4,4,2,2,2,2,2,5,0.000687,92.915209
0,1,1,2,2,2,3,4,1,2,2,2,2,2,5,0.000687,92.915896
1,2,2,1,4,2,4,2,2,0,2,2,2,2,5,0.000687,92.916583
2,2,2,3,4,2,4,3,2,2,4,2,2,2,5,0.000687,92.917270
2,2,2,4,2,2,4,2,2,3,2,2,2,2,5,0.000687,92.917957
0,0,2,4,2,2,2,2,2,4,2,2,1,2,5,0.000687,92.918644
0,0,2,2,2,2,2,2,2,2,2,2,3,2,5,0.000687,92.919330
0,2,2,4,2,2,2,2,2,3,2,2,2,2,5,0.000687,92.920017
0,1,1,2,2,2,3,4,2,1,2,2,2,2,5,0.000687,92.920704
3,4,2,2,2,0,2,2,2,2,2,2,2,2,5,0.000687,92.921391
3,2,1,2,0,0,0,4,2,2,2,2,2,2,5,0.000687,92.922078
2,2,2,4,2,2,2,4,0,2,4,4,2,4,5,0.000687,92.922765
0,2,2,2,4,4,4,3,2,2,2,2,2,2,5,0.000687,92.923451
2,2,2,4,2,2,2,4,2,2,3,2,2,4,5,0.000687,92.924138
2,2,2,2,3,3,2,2,2,2,2,2,2,4,5,0.000687,92.924825
1,2,2,4,2,2,2,4,2,3,2,4,2,2,5,0.000687,92.925512
2,2,2,1,2,2,3,2,2,2,2,2,2,1,5,0.000687,92.926199
2,2,2,4,1,2,2,2,2,3,2,2,2,2,5,0.000687,92.926886
0,0,2,4,2,2,2,2,2,4,1,2,2,2,5,0.000687,92.927572
2,0,0,2,0,2,0,3,2,2,1,2,2,2,5,0.000687,92.928259
0,0,0,1,2,2,3,4,2,1,2,2,2,2,5,0.000687,92.928946
4,3,2,2,2,1,2,2,2,2,2,2,2,2,5,0.000687,92.929633
2,2,2,4,2,2,2,4,2,4,4,2,4,2,5,0.000687,92.930320
0,0,2,2,3,2,2,2,2,2,2,2,2,1,5,0.000687,92.931007
0,2,2,3,4,2,4,2,2,2,4,2,2,2,5,0.000687,92.931693
1,2,2,1,2,2,4,2,2,1,2,2,2,2,5,0.000687,92.932380
2,2,2,1,2,1,2,2,2,0,2,2,2,2,5,0.000687,92.933067
0,2,2,0,4,2,4,4,2,0,0,1,2,2,5,0.000687,92.933754
0,1,0,2,2,2,4,3,2,2,2,2,2,2,5,0.000687,92.934441
2,0,1,2,2,2,2,2,2,2,2,2,2,1,5,0.000687,92.935128
0,0,0,2,2,2,2,4,0,2,1,2,1,2,5,0.000687,92.935814
2,4,4,2,4,2,2,4,2,2,2,2,2,2,5,0.000687,92.936501
1,2,2,3,2,2,3,2,2,2,4,2,2,2,5,0.000687,92.937188
2,2,2,2,2,3,2,2,2,2,4,2,3,2,5,0.000687,92.937875
1,1,2,2,2,2,2,3,2,1,2,2,2,2,5,0.000687,92.938562
2,2,2,2,2,0,2,4,0,2,2,2,2,2,5,0.000687,92.939248
0,1,2,3,2,2,2,2,2,3,2,3,2,2,5,0.000687,92.939935
0,1,1,2,4,2,4,4,2,2,1,2,2,2,5,0.000687,92.940622
0,0,0,2,1,0,2,4,3,2,2,2,2,2,5,0.000687,92.941309
1,0,2,2,2,4,2,2,2,2,2,2,2,1,5,0.000687,92.941996
2,2,2,4,2,3,2,2,2,3,4,2,2,2,5,0.000687,92.942683
2,2,2,2,2,1,2,4,2,2,2,3,2,2,5,0.000687,92.943369
1,2,2,1,3,2,4,3,2,1,2,2,2,2,5,0.000687,92.944056
2,2,1,2,0,1,0,2,3,2,2,2,2,2,5,0.000687,92.944743
0,0,1,2,3,2,2,4,2,2,1,2,2,2,5,0.000687,92.945430
2,0,0,2,0,0,1,3,2,2,2,2,2,2,5,0.000687,92.946117
2,2,2,2,2,1,2,3,2,2,2,2,3,2,5,0.000687,92.946804
0,1,2,3,2,2,2,2,2,3,2,4,2,2,5,0.000687,92.947490
0,1,1,2,2,1,2,3,2,2,2,2,2,2,5,0.000687,92.948177
2,2,2,4,2,2,3,2,2,3,4,2,2,2,5,0.000687,92.948864
2,1,1,2,0,2,0,2,2,2,2,2,1,2,5,0.000687,92.949551
4,4,3,2,2,1,2,2,2,2,2,2,2,2,5,0.000687,92.950238
2,2,2,4,2,2,2,2,4,4,2,4,4,2,5,0.000687,92.950925
2,2,2,2,3,3,2,2,1,2,2,2,2,1,5,0.000687,92.951611
0,2,1,2,2,2,4,4,2,2,1,2,2,2,5,0.000687,92.952298
1,1,2,3,2,4,2,2,2,4,2,2,2,2,5,0.000687,92.952985
2,1,2,2,2,2,2,4,2,3,2,2,2,2,5,0.000687,92.953672
2,2,2,4,3,2,4,4,2,2,3,2,2,2,5,0.000687,92.954359
4,4,3,2,2,2,2,1,2,2,2,2,2,2,5,0.000687,92.955046
2,4,2,2,2,2,2,2,2,2,3,2,2,2,5,0.000687,92.955732
1,2,1,2,2,2,2,2,4,2,2,2,2,2,5,0.000687,92.956419
1,2,2,1,4,3,2,2,2,1,2,2,2,2,5,0.000687,92.957106
2,2,2,4,3,2,3,2,2,2,4,2,4,2,5,0.000687,92.957793
3,4,3,2,2,2,2,2,2,2,1,2,2,2,5,0.000687,92.958480
2,2,0,2,0,0,0,4,4,2,2,2,2,2,5,0.000687,92.959167
1,0,2,2,2,2,2,2,2,2,2,2,4,2,5,0.000687,92.959853
1,2,2,2,3,2,4,3,2,2,2,2,2,1,5,0.000687,92.960540
1,1,2,2,2,2,2,2,2,2,2,2,1,1,5,0.000687,92.961227
1,2,2,3,3,2,3,2,2,2,2,2,2,2,5,0.000687,92.961914
2,2,2,3,2,2,2,3,4,2,2,2,2,2,5,0.000687,92.962601
2,0,0,2,2,2,1,3,2,2,2,2,2,2,5,0.000687,92.963288
2,4,2,2,2,0,2,2,2,2,2,2,2,2,5,0.000687,92.963974
3,2,2,1,2,2,2,2,2,1,2,2,2,2,5,0.000687,92.964661
0,0,0,2,4,2,4,4,1,1,2,2,2,1,5,0.000687,92.965348
1,2,2,2,4,2,2,3,2,2,2,2,4,2,5,0.000687,92.966035
2,2,2,4,2,2,2,2,2,4,2,3,1,4,5,0.000687,92.966722
0,0,0,2,2,0,2,3,4,2,2,2,2,2,5,0.000687,92.967409
2,2,2,2,2,3,2,2,3,2,4,2,2,2,5,0.000687,92.968095
2,2,2,3,4,2,4,4,2,2,4,3,2,2,5,0.000687,92.968782
0,0,2,3,3,2,2,2,2,4,2,2,2,2,5,0.000687,92.969469
0,0,0,2,2,2,2,2,0,2,2,2,2,1,5,0.000687,92.970156
0,0,1,2,2,2,2,1,2,2,2,2,2,2,5,0.000687,92.970843
2,2,2,3,3,2,4,3,2,2,4,2,2,2,5,0.000687,92.971530
3,3,2,3,2,2,2,2,2,2,2,2,2,2,5,0.000687,92.972216
0,0,0,0,2,2,2,2,0,0,1,2,1,2,5,0.000687,92.972903
2,2,2,4,2,2,2,2,1,4,1,2,2,2,5,0.000687,92.973590
1,2,1,2,2,2,3,3,2,2,2,2,2,2,5,0.000687,92.974277
4,2,2,2,2,2,2,2,2,2,2,2,2,1,5,0.000687,92.974964
3,4,4,2,2,2,3,4,2,2,2,2,2,2,5,0.000687,92.975650
0,0,0,2,2,2,3,4,0,2,2,2,2,1,5,0.000687,92.976337
1,2,2,3,2,2,2,2,1,4,2,2,2,2,5,0.000687,92.977024
2,2,2,2,4,2,3,4,2,2,3,2,2,2,5,0.000687,92.977711
0,1,2,1,3,2,2,2,2,2,1,2,2,2,5,0.000687,92.978398
2,1,2,2,2,2,2,2,2,4,2,2,2,2,5,0.000687,92.979085
2,2,2,1,2,2,2,2,2,1,0,2,1,2,5,0.000687,92.979771
2,2,2,4,2,1,2,4,2,4,2,4,2,2,5,0.000687,92.980458
2,1,2,4,2,2,2,2,2,2,2,2,2,2,5,0.000687,92.981145
1,1,2,4,2,2,2,4,2,4,2,2,2,2,5,0.000687,92.981832
1,1,2,2,2,2,2,2,2,3,2,2,1,2,5,0.000687,92.982519
0,1,2,2,4,2,2,3,2,2,1,2,2,2,5,0.000687,92.983206
1,1,1,2,2,2,2,4,2,2,2,2,2,1,5,0.000687,92.983892
2,2,1,2,2,2,2,4,2,2,4,2,2,2,5,0.000687,92.984579
0,2,2,2,3,2,3,2,2,2,0,2,2,2,5,0.000687,92.985266
2,0,2,2,2,2,1,2,2,2,2,2,2,2,5,0.000687,92.985953
2,2,2,2,3,2,4,3,0,2,2,2,2,2,5,0.000687,92.986640
0,0,0,4,2,2,2,4,0,2,4,4,2,2,5,0.000687,92.987327
2,2,2,2,4,2,3,3,2,2,1,2,2,2,5,0.000687,92.988013
2,2,1,2,0,0,2,4,4,2,2,2,2,2,5,0.000687,92.988700
0,2,2,0,4,2,4,2,2,1,2,2,2,2,5,0.000687,92.989387
0,1,2,4,2,2,2,2,2,4,2,2,2,4,5,0.000687,92.990074
2,2,2,2,3,2,4,4,1,2,4,2,2,2,5,0.000687,92.990761
1,2,2,2,4,4,2,2,0,2,2,2,2,2,5,0.000687,92.991448
2,2,2,1,2,2,2,4,0,2,1,2,2,2,5,0.000687,92.992134
0,2,0,2,2,2,2,4,2,2,2,2,2,2,5,0.000687,92.992821
2,3,2,2,2,1,2,2,2,2,4,2,2,2,5,0.000687,92.993508
2,2,2,1,2,2,3,4,2,0,2,2,2,2,5,0.000687,92.994195
0,2,2,3,4,2,4,4,2,3,2,2,2,2,5,0.000687,92.994882
2,2,2,2,2,2,2,4,2,0,4,2,2,2,5,0.000687,92.995569
2,1,2,2,2,2,2,2,1,2,1,2,2,2,5,0.000687,92.996255
1,0,0,4,2,2,2,4,2,4,2,2,2,2,5,0.000687,92.996942
1,2,2,4,3,2,2,2,2,2,2,2,2,2,5,0.000687,92.997629
0,0,0,2,2,2,2,2,2,2,1,2,2,1,5,0.000687,92.998316
2,2,2,2,2,2,4,4,2,2,2,2,2,4,5,0.000687,92.999003
2,2,2,4,2,2,3,3,2,2,3,2,2,2,5,0.000687,92.999690
2,2,2,4,2,2,2,2,2,2,4,2,3,3,5,0.000687,93.000376
2,2,2,3,3,2,2,2,1,2,2,2,2,2,5,0.000687,93.001063
0,0,0,2,3,1,4,4,2,2,1,2,2,2,5,0.000687,93.001750
3,3,3,2,2,2,2,2,2,2,2,2,2,1,5,0.000687,93.002437
1,2,2,2,4,2,3,2,2,3,2,2,2,2,5,0.000687,93.003124
2,0,0,2,0,1,0,2,2,2,2,2,4,2,5,0.000687,93.003811
0,0,0,2,2,2,2,2,2,2,3,2,3,2,5,0.000687,93.004497
0,0,1,2,4,2,2,2,1,2,2,2,2,2,5,0.000687,93.005184
2,3,4,2,3,4,2,2,2,2,2,2,2,2,5,0.000687,93.005871
0,0,1,3,2,2,2,4,2,2,2,2,2,2,5,0.000687,93.006558
2,2,2,4,2,2,2,4,2,4,4,4,4,4,5,0.000687,93.007245
2,2,2,2,2,2,2,3,1,3,2,2,2,2,5,0.000687,93.007932
2,2,2,2,4,3,3,2,2,1,2,2,2,2,5,0.000687,93.008618
2,2,2,4,2,2,2,2,2,4,2,3,4,4,5,0.000687,93.009305
2,2,2,2,3,2,2,4,2,2,2,2,3,2,5,0.000687,93.009992
1,1,2,1,2,2,2,3,2,1,2,2,2,2,5,0.000687,93.010679
2,3,4,2,3,3,2,2,2,2,2,2,2,2,5,0.000687,93.011366
0,0,2,4,4,2,2,2,2,4,1,2,2,2,5,0.000687,93.012052
2,0,1,3,2,2,2,2,2,4,2,2,2,2,5,0.000687,93.012739
2,2,2,2,1,0,2,4,2,1,2,2,2,2,5,0.000687,93.013426
1,2,2,4,4,3,2,2,2,4,2,2,2,2,5,0.000687,93.014113
2,2,2,4,2,2,2,4,2,2,4,4,4,2,5,0.000687,93.014800
1,1,2,2,3,2,2,2,2,2,2,2,1,2,5,0.000687,93.015487
2,2,2,2,2,3,2,2,2,1,2,2,4,2,5,0.000687,93.016173
1,2,2,1,2,2,2,3,2,1,1,2,2,2,5,0.000687,93.016860
0,2,2,4,3,2,4,4,2,2,2,2,2,2,5,0.000687,93.017547
0,0,1,2,4,2,4,3,2,2,1,2,2,2,5,0.000687,93.018234
1,2,2,4,3,2,4,2,2,2,2,2,2,2,5,0.000687,93.018921
2,2,2,4,2,1,2,4,2,4,2,3,2,2,5,0.000687,93.019608
0,0,1,2,4,2,2,2,2,2,2,4,2,2,5,0.000687,93.020294
0,0,0,3,2,0,4,4,2,2,2,2,2,2,5,0.000687,93.020981
1,1,2,2,4,4,2,2,2,2,2,2,2,2,5,0.000687,93.021668
2,2,2,2,4,2,4,2,2,2,2,2,2,4,5,0.000687,93.022355
0,0,2,2,4,2,2,2,1,2,1,2,2,2,5,0.000687,93.023042
0,0,0,0,4,2,4,4,2,0,1,2,2,2,5,0.000687,93.023729
2,2,2,4,2,1,2,4,2,2,4,2,2,2,5,0.000687,93.024415
1,2,2,2,2,2,4,2,2,2,2,2,2,1,5,0.000687,93.025102
2,3,2,2,2,2,2,2,2,1,4,2,2,2,5,0.000687,93.025789
0,0,1,2,2,2,2,2,2,3,2,2,1,2,5,0.000687,93.026476
0,0,0,2,4,2,2,4,2,2,0,2,2,2,5,0.000687,93.027163
0,0,0,2,3,3,2,2,2,2,2,2,2,2,5,0.000687,93.027850
0,0,0,1,2,2,2,3,2,1,2,2,2,2,5,0.000687,93.028536
0,1,2,4,4,2,3,2,2,4,2,3,2,2,5,0.000687,93.029223
2,2,1,2,2,1,2,4,2,2,3,2,2,2,5,0.000687,93.029910
2,2,2,4,2,2,4,4,2,2,3,2,2,2,5,0.000687,93.030597
2,2,2,1,3,2,4,3,2,1,2,2,2,2,5,0.000687,93.031284
1,0,1,2,2,2,2,2,2,2,2,3,2,2,5,0.000687,93.031971
0,0,0,2,3,2,2,3,2,2,0,2,2,2,5,0.000687,93.032657
0,1,2,2,3,2,2,4,1,2,2,2,2,2,5,0.000687,93.033344
0,0,0,1,3,2,4,4,2,2,2,2,2,2,5,0.000687,93.034031
0,0,0,4,3,2,4,4,2,2,2,2,2,2,5,0.000687,93.034718
1,2,2,2,3,2,4,4,0,2,2,2,2,2,5,0.000687,93.035405
2,2,1,4,2,2,2,2,2,2,2,2,2,2,5,0.000687,93.036092
0,2,2,2,4,2,4,3,2,2,3,2,2,2,5,0.000687,93.036778
0,0,0,2,4,2,4,4,0,2,2,2,2,0,5,0.000687,93.037465
0,1,2,1,2,2,2,4,2,1,2,2,2,2,5,0.000687,93.038152
2,2,1,2,2,0,2,2,2,1,2,2,2,2,5,0.000687,93.038839
0,0,0,4,2,0,2,4,2,2,4,2,2,2,5,0.000687,93.039526
1,1,2,3,2,2,2,2,2,3,2,3,2,2,5,0.000687,93.040213
1,2,2,3,2,3,2,2,2,3,2,2,2,2,5,0.000687,93.040899
2,1,1,2,1,2,1,4,2,2,2,2,2,2,5,0.000687,93.041586
1,2,2,2,3,2,2,2,2,2,2,2,2,3,5,0.000687,93.042273
2,2,2,2,2,2,2,2,3,2,2,2,1,0,5,0.000687,93.042960
0,0,0,2,2,2,2,1,2,2,2,2,2,2,5,0.000687,93.043647
0,0,0,2,2,2,2,2,2,0,2,2,2,2,5,0.000687,93.044334
1,1,2,2,2,2,2,2,1,2,2,2,1,2,5,0.000687,93.045020
2,0,0,2,0,2,1,2,4,2,2,2,2,2,5,0.000687,93.045707
2,2,2,4,2,2,2,2,2,4,2,3,1,1,5,0.000687,93.046394
0,0,1,2,4,2,2,2,2,1,2,2,2,2,5,0.000687,93.047081
2,2,2,2,3,2,3,2,2,1,4,2,2,2,5,0.000687,93.047768
2,2,2,3,2,2,2,2,2,3,1,2,2,2,5,0.000687,93.048454
2,0,0,2,0,0,1,2,4,2,2,2,2,2,5,0.000687,93.049141
0,1,2,4,2,2,2,2,1,4,2,2,2,2,5,0.000687,93.049828
3,3,2,3,2,2,2,2,2,2,4,2,2,2,5,0.000687,93.050515
2,0,1,2,2,2,2,2,3,2,2,2,2,2,5,0.000687,93.051202
2,2,1,4,2,2,2,2,2,4,2,2,2,2,5,0.000687,93.051889
1,1,2,4,2,2,2,2,2,3,2,2,4,2,5,0.000687,93.052575
0,2,2,2,3,2,2,3,2,2,1,2,2,2,5,0.000687,93.053262
2,2,2,2,2,2,3,2,2,3,2,2,2,2,5,0.000687,93.053949
1,0,0,2,1,1,2,4,2,2,2,2,2,2,5,0.000687,93.054636
0,1,1,2,2,2,2,4,2,2,2,4,2,2,5,0.000687,93.055323
4,1,0,2,0,0,0,0,2,2,2,2,2,2,5,0.000687,93.056010
1,2,2,4,2,2,2,4,2,4,2,2,1,2,5,0.000687,93.056696
1,2,2,4,2,2,2,2,1,2,4,2,2,2,5,0.000687,93.057383
0,0,0,2,2,1,3,4,2,2,1,2,2,2,5,0.000687,93.058070
2,2,2,2,1,0,2,2,2,2,2,2,4,2,5,0.000687,93.058757
0,0,0,2,2,0,4,4,2,2,2,2,1,2,5,0.000687,93.059444
1,0,2,4,2,2,2,2,2,4,2,3,2,2,5,0.000687,93.060131
0,1,0,2,2,2,2,2,2,2,2,2,2,1,5,0.000687,93.060817
2,2,2,2,2,2,2,4,0,2,0,2,2,2,5,0.000687,93.061504
1,2,2,2,3,2,3,3,2,1,2,2,2,2,5,0.000687,93.062191
2,2,2,3,3,2,3,4,2,2,4,2,2,2,5,0.000687,93.062878
2,2,2,3,3,3,2,2,2,4,2,2,2,2,5,0.000687,93.063565
0,0,0,4,3,2,4,4,2,4,2,4,2,2,5,0.000687,93.064252
0,0,1,2,4,2,4,4,2,2,2,2,4,2,5,0.000687,93.064938
2,1,1,1,2,2,2,2,2,2,2,2,2,2,5,0.000687,93.065625
2,2,2,2,3,2,4,3,2,2,2,3,2,2,5,0.000687,93.066312
0,0,2,2,2,2,2,2,2,2,2,4,2,2,5,0.000687,93.066999
2,2,2,4,4,2,2,3,2,4,2,2,2,2,5,0.000687,93.067686
0,1,2,2,3,2,2,2,2,2,2,2,3,2,5,0.000687,93.068373
0,1,2,2,4,2,3,2,1,2,2,2,2,2,5,0.000687,93.069059
1,2,2,4,2,2,2,4,2,2,4,4,2,4,5,0.000687,93.069746
2,2,2,2,2,2,2,0,4,2,2,2,2,2,5,0.000687,93.070433
1,1,1,2,2,2,2,2,0,2,2,2,2,2,5,0.000687,93.071120
0,0,0,0,4,2,4,4,2,1,2,2,2,2,5,0.000687,93.071807
4,3,2,2,2,2,2,2,2,2,2,2,4,2,5,0.000687,93.072494
2,0,0,2,0,0,0,2,1,2,2,2,2,2,5,0.000687,93.073180
2,2,2,2,2,2,2,2,2,3,0,2,2,1,5,0.000687,93.073867
0,1,2,3,3,2,2,4,2,2,2,2,2,2,5,0.000687,93.074554
0,0,0,3,2,2,4,4,2,2,2,2,4,2,5,0.000687,93.075241
2,1,2,4,2,2,2,2,2,4,2,2,1,2,5,0.000687,93.075928
1,1,2,4,2,2,2,2,2,4,2,2,3,2,5,0.000687,93.076615
0,0,0,2,2,0,4,4,0,2,2,2,2,2,5,0.000687,93.077301
0,1,2,2,3,2,3,4,1,2,2,2,2,2,5,0.000687,93.077988
2,2,2,4,2,2,2,2,3,4,3,2,2,2,5,0.000687,93.078675
0,1,2,2,2,2,2,3,1,2,2,2,2,2,5,0.000687,93.079362
2,0,0,2,2,1,2,4,2,2,2,2,2,2,5,0.000687,93.080049
0,0,0,2,3,2,2,2,2,2,0,2,2,2,5,0.000687,93.080736
2,4,2,2,2,2,4,4,2,2,2,2,2,2,5,0.000687,93.081422
0,0,2,2,4,2,2,2,2,3,1,2,2,2,5,0.000687,93.082109
0,2,2,3,2,2,2,3,2,3,2,2,2,2,5,0.000687,93.082796
0,0,0,2,2,2,3,4,1,2,0,2,2,2,5,0.000687,93.083483
4,4,2,2,2,0,2,2,2,2,2,2,2,2,5,0.000687,93.084170
2,2,2,4,2,2,2,4,2,4,1,2,1,2,5,0.000687,93.084856
2,2,2,4,3,3,2,2,2,2,2,2,2,2,5,0.000687,93.085543
2,1,1,3,2,2,2,2,2,2,2,2,2,2,5,0.000687,93.086230
2,2,2,2,2,1,2,2,2,2,2,4,2,2,5,0.000687,93.086917
0,0,0,4,3,2,4,4,2,2,4,2,2,4,5,0.000687,93.087604
2,2,2,4,2,2,2,2,2,3,2,3,3,2,5,0.000687,93.088291
0,0,0,2,2,2,2,2,0,2,0,2,1,2,5,0.000687,93.088977
2,2,2,2,2,2,2,2,2,2,4,3,3,2,5,0.000687,93.089664
3,2,2,2,0,2,0,2,2,2,3,2,2,2,5,0.000687,93.090351
2,2,2,2,4,3,3,2,1,2,2,2,2,2,5,0.000687,93.091038
1,2,2,2,4,2,4,3,2,2,4,2,2,2,5,0.000687,93.091725
0,2,1,2,2,1,2,2,2,2,2,2,2,2,5,0.000687,93.092412
2,2,2,2,4,2,4,3,2,2,2,2,4,2,5,0.000687,93.093098
2,2,1,4,2,0,2,4,2,4,2,2,2,2,5,0.000687,93.093785
0,2,2,2,4,2,4,3,2,3,2,2,2,2,5,0.000687,93.094472
2,2,3,2,2,4,2,2,2,2,4,2,2,2,5,0.000687,93.095159
0,2,2,2,4,2,2,2,2,2,0,2,1,2,5,0.000687,93.095846
1,0,2,2,2,2,2,3,2,2,2,2,2,2,5,0.000687,93.096533
2,2,2,4,2,3,2,2,2,3,2,4,2,2,5,0.000687,93.097219
1,1,2,0,2,2,2,2,2,1,0,2,2,2,5,0.000687,93.097906
1,2,2,3,3,2,4,2,2,2,4,2,2,2,5,0.000687,93.098593
0,0,0,2,2,0,4,4,2,2,2,2,2,1,5,0.000687,93.099280
2,2,2,3,2,2,2,4,1,3,2,2,2,2,5,0.000687,93.099967
0,0,0,0,4,2,4,4,1,0,2,2,2,2,5,0.000687,93.100654
0,0,1,2,2,2,2,2,2,2,2,2,1,1,5,0.000687,93.101340
0,1,2,4,4,2,2,2,2,4,2,3,2,2,5,0.000687,93.102027
0,0,0,2,2,2,2,2,0,2,1,2,2,1,5,0.000687,93.102714
0,1,1,2,3,1,4,4,2,2,2,2,2,2,5,0.000687,93.103401
2,2,2,0,2,2,2,2,2,2,2,2,2,2,5,0.000687,93.104088
1,1,1,2,2,2,2,3,1,2,2,2,2,2,5,0.000687,93.104775
2,2,2,2,4,2,3,4,2,2,2,2,3,2,5,0.000687,93.105461
2,2,2,2,2,2,1,2,2,2,2,2,2,4,5,0.000687,93.106148
2,2,2,2,2,2,2,2,4,2,4,2,2,3,5,0.000687,93.106835
0,1,1,1,2,2,2,2,2,2,1,2,2,2,5,0.000687,93.107522
1,2,2,4,2,2,2,2,2,2,2,3,2,2,5,0.000687,93.108209
0,0,2,2,4,2,2,2,2,2,2,3,2,2,5,0.000687,93.108896
0,1,2,2,2,2,2,4,2,2,2,2,4,2,5,0.000687,93.109582
2,2,2,0,2,2,2,2,2,0,2,1,2,2,5,0.000687,93.110269
2,2,2,4,4,2,3,2,2,3,2,2,2,2,5,0.000687,93.110956
0,2,2,2,4,2,4,3,2,2,2,2,3,2,5,0.000687,93.111643
